,GEOID,Agency No.,geodesic_distance_miles,estimated_road_distance_miles,distance_meters,distance_text,drive_time_seconds,total_traveltime,drive_time_text,road_factor,average_speed_mph,status,Latitude,Longitude,TRACT_LAT_COL,TRACT_LNG_COL,County
1820,37183053522.0,Wake County Northern Regional Center,19.967,24.959,40167.584,25.0 mi,2995,49.917,50 mins,1.25,30,ESTIMATED,,,35.81232,-78.809693,183
1821,37183053522.0,Wendell Parks and Recreation,24.088,30.11,48457.447,30.1 mi,3613,60.217,1 hr,1.25,30,ESTIMATED,,,35.81232,-78.809693,183
1822,37183053522.0,Beech Bluff County Park,17.296,21.619,34793.179,21.6 mi,2594,43.233,43 mins,1.25,30,ESTIMATED,,,35.81232,-78.809693,183
1823,37183053522.0,Wakefield Missionary Baptist,27.639,34.549,55600.496,34.5 mi,4146,69.1,1 hr 9 mins,1.25,30,ESTIMATED,,,35.81232,-78.809693,183
1824,37183052407.0,Fuquay-Varina Growers Market,14.609,18.261,29388.892,18.3 mi,2191,36.517,37 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1825,37183052407.0,Pine Acres Community Center,14.666,18.332,29502.736,18.3 mi,2200,36.667,37 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1826,37183052407.0,Sherrill’s University of Cosmetology,7.038,8.798,14159.2,8.8 mi,1056,17.6,18 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1827,37183052407.0,Raleigh Church of Christ,0.907,1.134,1824.23,1.1 mi,136,2.267,2 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1828,37183052407.0,The Rock Church,7.243,9.054,14571.212,9.1 mi,1086,18.1,18 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1829,37183052407.0,Regeneration Temple,7.189,8.986,14461.694,9.0 mi,1078,17.967,18 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1830,37183052407.0,Redeeming Love Missionary Baptist Church,7.15,8.937,14382.778,8.9 mi,1072,17.867,18 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1831,37183052407.0,Historic Oak View Park,7.813,9.767,15718.101,9.8 mi,1172,19.533,20 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1832,37183052407.0,Poe Center for Health Ed.,7.097,8.871,14275.941,8.9 mi,1064,17.733,18 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1833,37183052407.0,New Hope Baptist Church,8.626,10.783,17353.433,10.8 mi,1294,21.567,22 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1834,37183052407.0,Wake County Public Health,6.943,8.678,13966.467,8.7 mi,1041,17.35,17 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1835,37183052407.0,Peach Road Community Center,4.216,5.27,8482.006,5.3 mi,632,10.533,11 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1836,37183052407.0,Wake County Northern Regional Center,17.043,21.303,34284.426,21.3 mi,2556,42.6,43 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1837,37183052407.0,Wendell Parks and Recreation,18.433,23.042,37082.04,23.0 mi,2765,46.083,46 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1838,37183052407.0,Beech Bluff County Park,13.809,17.261,27778.756,17.3 mi,2071,34.517,35 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1839,37183052407.0,Wakefield Missionary Baptist,22.347,27.934,44955.308,27.9 mi,3352,55.867,56 mins,1.25,30,ESTIMATED,,,35.783763,-78.710301,183
1840,37183053711.0,Fuquay-Varina Growers Market,21.885,27.356,44024.78,27.4 mi,3283,54.717,55 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1841,37183053711.0,Pine Acres Community Center,21.946,27.432,44147.578,27.4 mi,3292,54.867,55 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1842,37183053711.0,Sherrill’s University of Cosmetology,9.585,11.981,19281.323,12.0 mi,1438,23.967,24 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1843,37183053711.0,Raleigh Church of Christ,8.179,10.224,16454.27,10.2 mi,1227,20.45,20 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1844,37183053711.0,The Rock Church,8.489,10.612,17077.875,10.6 mi,1273,21.217,21 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1845,37183053711.0,Regeneration Temple,7.189,8.986,14461.257,9.0 mi,1078,17.967,18 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1846,37183053711.0,Redeeming Love Missionary Baptist Church,12.034,15.042,24208.144,15.0 mi,1805,30.083,30 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1847,37183053711.0,Historic Oak View Park,11.478,14.348,23090.784,14.3 mi,1722,28.7,29 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1848,37183053711.0,Poe Center for Health Ed.,10.57,13.213,21264.386,13.2 mi,1586,26.433,26 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1849,37183053711.0,New Hope Baptist Church,8.271,10.339,16639.322,10.3 mi,1241,20.683,21 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1850,37183053711.0,Wake County Public Health,10.433,13.041,20987.75,13.0 mi,1565,26.083,26 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1851,37183053711.0,Peach Road Community Center,10.858,13.573,21843.511,13.6 mi,1629,27.15,27 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1852,37183053711.0,Wake County Northern Regional Center,12.311,15.388,24765.203,15.4 mi,1847,30.783,31 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1853,37183053711.0,Wendell Parks and Recreation,19.905,24.881,40041.883,24.9 mi,2986,49.767,50 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1854,37183053711.0,Beech Bluff County Park,21.339,26.674,42928.143,26.7 mi,3201,53.35,53 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1855,37183053711.0,Wakefield Missionary Baptist,22.256,27.821,44772.793,27.8 mi,3338,55.633,56 mins,1.25,30,ESTIMATED,,,35.893379,-78.709433,183
1856,37183053003.0,Fuquay-Varina Growers Market,11.481,14.351,23096.246,14.4 mi,1722,28.7,29 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1857,37183053003.0,Pine Acres Community Center,11.541,14.427,23217.255,14.4 mi,1731,28.85,29 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1858,37183053003.0,Sherrill’s University of Cosmetology,9.736,12.17,19585.726,12.2 mi,1460,24.333,24 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1859,37183053003.0,Raleigh Church of Christ,2.468,3.086,4965.662,3.1 mi,370,6.167,6 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1860,37183053003.0,The Rock Church,10.243,12.803,20605.084,12.8 mi,1536,25.6,26 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1861,37183053003.0,Regeneration Temple,10.396,12.995,20913.737,13.0 mi,1559,25.983,26 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1862,37183053003.0,Redeeming Love Missionary Baptist Church,8.807,11.009,17717.015,11.0 mi,1321,22.017,22 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1863,37183053003.0,Historic Oak View Park,9.987,12.483,20090.188,12.5 mi,1498,24.967,25 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1864,37183053003.0,Poe Center for Health Ed.,9.461,11.826,19032.024,11.8 mi,1419,23.65,24 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1865,37183053003.0,New Hope Baptist Church,11.783,14.728,23702.725,14.7 mi,1767,29.45,29 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1866,37183053003.0,Wake County Public Health,9.326,11.657,18760.378,11.7 mi,1399,23.317,23 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1867,37183053003.0,Peach Road Community Center,5.204,6.505,10469.065,6.5 mi,781,13.017,13 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1868,37183053003.0,Wake County Northern Regional Center,20.387,25.483,41011.35,25.5 mi,3058,50.967,51 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1869,37183053003.0,Wendell Parks and Recreation,20.678,25.848,41597.706,25.8 mi,3102,51.7,52 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1870,37183053003.0,Beech Bluff County Park,11.724,14.655,23584.88,14.7 mi,1759,29.317,29 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1871,37183053003.0,Wakefield Missionary Baptist,24.957,31.196,50205.119,31.2 mi,3744,62.4,1 hr 2 mins,1.25,30,ESTIMATED,,,35.745883,-78.747491,183
1872,37183053720.0,Fuquay-Varina Growers Market,24.825,31.031,49940.041,31.0 mi,3724,62.067,1 hr 2 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1873,37183053720.0,Pine Acres Community Center,24.888,31.11,50066.439,31.1 mi,3733,62.217,1 hr 2 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1874,37183053720.0,Sherrill’s University of Cosmetology,12.355,15.444,24854.729,15.4 mi,1853,30.883,31 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1875,37183053720.0,Raleigh Church of Christ,11.285,14.106,22701.247,14.1 mi,1693,28.217,28 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1876,37183053720.0,The Rock Church,11.101,13.876,22331.096,13.9 mi,1665,27.75,28 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1877,37183053720.0,Regeneration Temple,9.685,12.106,19483.266,12.1 mi,1453,24.217,24 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1878,37183053720.0,Redeeming Love Missionary Baptist Church,15.052,18.815,30279.204,18.8 mi,2258,37.633,38 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1879,37183053720.0,Historic Oak View Park,14.33,17.912,28826.794,17.9 mi,2149,35.817,36 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1880,37183053720.0,Poe Center for Health Ed.,13.438,16.797,27032.132,16.8 mi,2016,33.6,34 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1881,37183053720.0,New Hope Baptist Church,10.486,13.108,21094.842,13.1 mi,1573,26.217,26 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1882,37183053720.0,Wake County Public Health,13.311,16.638,26777.035,16.6 mi,1997,33.283,33 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1883,37183053720.0,Peach Road Community Center,14.054,17.568,28272.948,17.6 mi,2108,35.133,35 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1884,37183053720.0,Wake County Northern Regional Center,11.948,14.935,24036.082,14.9 mi,1792,29.867,30 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1885,37183053720.0,Wendell Parks and Recreation,21.864,27.33,43982.879,27.3 mi,3280,54.667,55 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1886,37183053720.0,Beech Bluff County Park,24.523,30.654,49333.039,30.7 mi,3678,61.3,1 hr 1 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1887,37183053720.0,Wakefield Missionary Baptist,23.598,29.497,47470.937,29.5 mi,3540,59.0,59 mins,1.25,30,ESTIMATED,,,35.938818,-78.720932,183
1888,37183053721.0,Fuquay-Varina Growers Market,23.661,29.576,47597.555,29.6 mi,3549,59.15,59 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1889,37183053721.0,Pine Acres Community Center,23.722,29.652,47720.649,29.7 mi,3558,59.3,59 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1890,37183053721.0,Sherrill’s University of Cosmetology,10.672,13.34,21467.872,13.3 mi,1601,26.683,27 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1891,37183053721.0,Raleigh Church of Christ,9.953,12.441,20021.894,12.4 mi,1493,24.883,25 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1892,37183053721.0,The Rock Church,9.43,11.788,18970.587,11.8 mi,1415,23.583,24 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1893,37183053721.0,Regeneration Temple,8.026,10.033,16145.761,10.0 mi,1204,20.067,20 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1894,37183053721.0,Redeeming Love Missionary Baptist Church,13.374,16.717,26903.805,16.7 mi,2006,33.433,33 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1895,37183053721.0,Historic Oak View Park,12.643,15.804,25434.48,15.8 mi,1897,31.617,32 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1896,37183053721.0,Poe Center for Health Ed.,11.751,14.689,23639.193,14.7 mi,1763,29.383,29 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1897,37183053721.0,New Hope Baptist Church,8.883,11.103,17868.892,11.1 mi,1332,22.2,22 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1898,37183053721.0,Wake County Public Health,11.624,14.53,23384.049,14.5 mi,1744,29.067,29 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1899,37183053721.0,Peach Road Community Center,12.475,15.593,25095.207,15.6 mi,1871,31.183,31 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1900,37183053721.0,Wake County Northern Regional Center,11.364,14.205,22861.218,14.2 mi,1705,28.417,28 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1901,37183053721.0,Wendell Parks and Recreation,20.36,25.45,40957.973,25.5 mi,3054,50.9,51 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1902,37183053721.0,Beech Bluff County Park,23.064,28.83,46397.951,28.8 mi,3460,57.667,58 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1903,37183053721.0,Wakefield Missionary Baptist,22.306,27.882,44872.125,27.9 mi,3346,55.767,56 mins,1.25,30,ESTIMATED,,,35.918719,-78.703823,183
1904,37183053005.0,Fuquay-Varina Growers Market,9.035,11.293,18175.033,11.3 mi,1355,22.583,23 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1905,37183053005.0,Pine Acres Community Center,9.098,11.373,18302.645,11.4 mi,1365,22.75,23 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1906,37183053005.0,Sherrill’s University of Cosmetology,12.027,15.034,24195.444,15.0 mi,1804,30.067,30 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1907,37183053005.0,Raleigh Church of Christ,5.116,6.395,10291.444,6.4 mi,767,12.783,13 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1908,37183053005.0,The Rock Church,12.682,15.853,25512.471,15.9 mi,1902,31.7,32 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1909,37183053005.0,Regeneration Temple,12.946,16.182,26042.848,16.2 mi,1942,32.367,32 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1910,37183053005.0,Redeeming Love Missionary Baptist Church,10.579,13.224,21282.19,13.2 mi,1587,26.45,26 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1911,37183053005.0,Historic Oak View Park,11.992,14.99,24123.434,15.0 mi,1799,29.983,30 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1912,37183053005.0,Poe Center for Health Ed.,11.587,14.483,23308.728,14.5 mi,1738,28.967,29 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1913,37183053005.0,New Hope Baptist Church,14.295,17.869,28757.963,17.9 mi,2144,35.733,36 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1914,37183053005.0,Wake County Public Health,11.466,14.333,23065.942,14.3 mi,1720,28.667,29 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1915,37183053005.0,Peach Road Community Center,6.986,8.733,14053.936,8.7 mi,1048,17.467,17 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1916,37183053005.0,Wake County Northern Regional Center,23.022,28.778,46313.744,28.8 mi,3453,57.55,58 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1917,37183053005.0,Wendell Parks and Recreation,22.532,28.165,45327.012,28.2 mi,3380,56.333,56 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1918,37183053005.0,Beech Bluff County Park,10.383,12.979,20887.945,13.0 mi,1558,25.967,26 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1919,37183053005.0,Wakefield Missionary Baptist,27.037,33.796,54389.15,33.8 mi,4056,67.6,1 hr 8 mins,1.25,30,ESTIMATED,,,35.714393,-78.774386,183
1920,37183053111.0,Fuquay-Varina Growers Market,6.365,7.957,12805.144,8.0 mi,955,15.917,16 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1921,37183053111.0,Pine Acres Community Center,6.403,8.004,12881.437,8.0 mi,960,16.0,16 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1922,37183053111.0,Sherrill’s University of Cosmetology,12.599,15.748,25344.596,15.7 mi,1890,31.5,32 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1923,37183053111.0,Raleigh Church of Christ,8.37,10.462,16837.038,10.5 mi,1255,20.917,21 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1924,37183053111.0,The Rock Church,13.72,17.15,27599.459,17.1 mi,2058,34.3,34 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1925,37183053111.0,Regeneration Temple,14.475,18.094,29119.064,18.1 mi,2171,36.183,36 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1926,37183053111.0,Redeeming Love Missionary Baptist Church,9.964,12.455,20043.941,12.5 mi,1495,24.917,25 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1927,37183053111.0,Historic Oak View Park,11.746,14.682,23628.338,14.7 mi,1762,29.367,29 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1928,37183053111.0,Poe Center for Health Ed.,11.715,14.644,23567.077,14.6 mi,1757,29.283,29 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1929,37183053111.0,New Hope Baptist Church,15.542,19.428,31266.314,19.4 mi,2331,38.85,39 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1930,37183053111.0,Wake County Public Health,11.649,14.562,23434.844,14.6 mi,1747,29.117,29 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1931,37183053111.0,Peach Road Community Center,7.263,9.079,14610.489,9.1 mi,1089,18.15,18 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1932,37183053111.0,Wake County Northern Regional Center,24.901,31.126,50091.87,31.1 mi,3735,62.25,1 hr 2 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1933,37183053111.0,Wendell Parks and Recreation,21.217,26.521,42681.002,26.5 mi,3182,53.033,53 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1934,37183053111.0,Beech Bluff County Park,5.411,6.764,10885.671,6.8 mi,812,13.533,14 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1935,37183053111.0,Wakefield Missionary Baptist,26.204,32.755,52713.928,32.8 mi,3931,65.517,1 hr 6 mins,1.25,30,ESTIMATED,,,35.654379,-78.725149,183
1936,37183053006.0,Fuquay-Varina Growers Market,7.935,9.919,15963.54,9.9 mi,1190,19.833,20 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1937,37183053006.0,Pine Acres Community Center,7.989,9.986,16071.592,10.0 mi,1198,19.967,20 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1938,37183053006.0,Sherrill’s University of Cosmetology,11.493,14.366,23119.493,14.4 mi,1724,28.733,29 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1939,37183053006.0,Raleigh Church of Christ,5.997,7.497,12064.614,7.5 mi,900,15.0,15 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1940,37183053006.0,The Rock Church,12.404,15.504,24951.922,15.5 mi,1861,31.017,31 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1941,37183053006.0,Regeneration Temple,12.938,16.173,26027.137,16.2 mi,1941,32.35,32 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1942,37183053006.0,Redeeming Love Missionary Baptist Church,9.429,11.786,18967.816,11.8 mi,1414,23.567,24 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1943,37183053006.0,Historic Oak View Park,11.051,13.814,22231.524,13.8 mi,1658,27.633,28 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1944,37183053006.0,Poe Center for Health Ed.,10.819,13.523,21763.945,13.5 mi,1623,27.05,27 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1945,37183053006.0,New Hope Baptist Church,14.153,17.692,28471.96,17.7 mi,2123,35.383,35 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1946,37183053006.0,Wake County Public Health,10.722,13.403,21570.219,13.4 mi,1608,26.8,27 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1947,37183053006.0,Peach Road Community Center,6.111,7.638,12292.624,7.6 mi,917,15.283,15 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1948,37183053006.0,Wake County Northern Regional Center,23.291,29.114,46854.089,29.1 mi,3494,58.233,58 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1949,37183053006.0,Wendell Parks and Recreation,21.231,26.539,42710.662,26.5 mi,3185,53.083,53 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1950,37183053006.0,Beech Bluff County Park,8.056,10.07,16206.869,10.1 mi,1208,20.133,20 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1951,37183053006.0,Wakefield Missionary Baptist,25.973,32.466,52249.061,32.5 mi,3896,64.933,1 hr 5 mins,1.25,30,ESTIMATED,,,35.690176,-78.742503,183
1952,37183053203.0,Fuquay-Varina Growers Market,5.784,7.23,11635.352,7.2 mi,868,14.467,14 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1953,37183053203.0,Pine Acres Community Center,5.854,7.317,11775.8,7.3 mi,878,14.633,15 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1954,37183053203.0,Sherrill’s University of Cosmetology,15.878,19.848,31942.226,19.8 mi,2382,39.7,40 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1955,37183053203.0,Raleigh Church of Christ,9.217,11.522,18542.086,11.5 mi,1383,23.05,23 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1956,37183053203.0,The Rock Church,16.65,20.812,33493.796,20.8 mi,2497,41.617,42 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1957,37183053203.0,Regeneration Temple,16.998,21.247,34193.66,21.2 mi,2550,42.5,42 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1958,37183053203.0,Redeeming Love Missionary Baptist Church,14.006,17.508,28175.929,17.5 mi,2101,35.017,35 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1959,37183053203.0,Historic Oak View Park,15.591,19.489,31364.011,19.5 mi,2339,38.983,39 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1960,37183053203.0,Poe Center for Health Ed.,15.302,19.128,30783.295,19.1 mi,2295,38.25,38 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1961,37183053203.0,New Hope Baptist Church,18.315,22.894,36844.64,22.9 mi,2747,45.783,46 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1962,37183053203.0,Wake County Public Health,15.196,18.995,30569.999,19.0 mi,2279,37.983,38 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1963,37183053203.0,Peach Road Community Center,10.593,13.241,21310.068,13.2 mi,1589,26.483,26 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1964,37183053203.0,Wake County Northern Regional Center,27.127,33.908,54570.108,33.9 mi,4069,67.817,1 hr 8 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1965,37183053203.0,Wendell Parks and Recreation,25.819,32.274,51940.335,32.3 mi,3873,64.55,1 hr 5 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1966,37183053203.0,Beech Bluff County Park,9.699,12.124,19511.294,12.1 mi,1455,24.25,24 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1967,37183053203.0,Wakefield Missionary Baptist,30.556,38.195,61468.502,38.2 mi,4583,76.383,1 hr 16 mins,1.25,30,ESTIMATED,,,35.667555,-78.819418,183
1968,37183053425.0,Fuquay-Varina Growers Market,14.157,17.696,28478.454,17.7 mi,2123,35.383,35 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1969,37183053425.0,Pine Acres Community Center,14.226,17.783,28618.775,17.8 mi,2134,35.567,36 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1970,37183053425.0,Sherrill’s University of Cosmetology,14.55,18.187,29269.626,18.2 mi,2182,36.367,36 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1971,37183053425.0,Raleigh Church of Christ,6.899,8.624,13878.179,8.6 mi,1035,17.25,17 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1972,37183053425.0,The Rock Church,14.545,18.182,29260.647,18.2 mi,2182,36.367,36 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1973,37183053425.0,Regeneration Temple,14.138,17.673,28441.695,17.7 mi,2121,35.35,35 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1974,37183053425.0,Redeeming Love Missionary Baptist Church,14.524,18.155,29217.509,18.2 mi,2179,36.317,36 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1975,37183053425.0,Historic Oak View Park,15.359,19.198,30896.809,19.2 mi,2304,38.4,38 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1976,37183053425.0,Poe Center for Health Ed.,14.657,18.321,29485.045,18.3 mi,2199,36.65,37 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1977,37183053425.0,New Hope Baptist Church,15.626,19.532,31433.944,19.5 mi,2344,39.067,39 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1978,37183053425.0,Wake County Public Health,14.503,18.129,29176.071,18.1 mi,2176,36.267,36 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1979,37183053425.0,Peach Road Community Center,11.103,13.879,22335.9,13.9 mi,1665,27.75,28 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1980,37183053425.0,Wake County Northern Regional Center,22.593,28.241,45450.143,28.2 mi,3389,56.483,56 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1981,37183053425.0,Wendell Parks and Recreation,25.992,32.49,52288.058,32.5 mi,3899,64.983,1 hr 5 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1982,37183053425.0,Beech Bluff County Park,16.742,20.928,33680.512,20.9 mi,2511,41.85,42 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1983,37183053425.0,Wakefield Missionary Baptist,29.789,37.236,59925.276,37.2 mi,4468,74.467,1 hr 14 mins,1.25,30,ESTIMATED,,,35.786927,-78.845139,183
1984,37183053603.0,Fuquay-Varina Growers Market,16.063,20.079,32313.387,20.1 mi,2409,40.15,40 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
1985,37183053603.0,Pine Acres Community Center,16.133,20.166,32454.201,20.2 mi,2420,40.333,40 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
